;data;cidade;estado;formato
4606;2/16/00 21:30;Rockford (southern skies of);IL;Light
4607;2/16/00 21:30;Rockford;IL;Circle
4608;2/16/00 21:30;Rockford;IL;Changing
4609;2/16/00 21:30;Rockford;IL;Triangle
4610;2/16/00 21:30;Rockford;IL;Fireball
4611;2/16/00 21:05;Riverside;CA;Light
4612;2/16/00 21:05;Seattle;WA;Light
4613;2/16/00 20:30;Dawsonville;GA;Triangle
4614;2/16/00 18:35;Atlantic;IA;Formation
4615;2/16/00 12:30;"Stevinson (area; Merced County)";CA;Other
4616;2/16/00 09:35;Appleton;WI;Formation
4617;2/16/00 04:45;Black Canyon City;AZ;Circle
4618;2/15/00 23:00;Hubbard;OR;Rectangle
4619;2/15/00 23:00;West Memphis;AR;Light
4620;2/15/00 22:15;Fairbanks;AK;Light
4621;2/15/00 20:00;Little Rock;AR;Other
4622;2/15/00 16:30;Scottsdale;AZ;Fireball
4623;2/15/00 12:30;Honolulu;HI;Disk
4624;2/15/00 04:00;Petrified Forest National Park;AZ;Oval
4625;2/15/00 04:00;Petrified Forest National Park;AZ;Oval
4626;2/15/00 02:00;Alton;VA;Circle
4627;2/15/00 01:30;Mahanoy City (outside);PA;Light
4628;2/14/00 21:48;New York City (Staten Island);NY;Oval
4629;2/14/00 16:26;Hermitage;AR;Sphere
4630;2/14/00 05:20;Jackson;MI;Diamond
4631;2/13/00 20:00;Clermont;FL;Light
4632;2/13/00 18:42;Sandpoint (NE of);ID;Light
4633;2/13/00 02:00;Salem;OR;Circle
4634;2/12/00 22:00;Rockford;IL;Sphere
4635;2/12/00 20:45;Fort Lauderdale;FL;Fireball
4636;2/12/00 20:00;Dundee/ Lake Wales;FL;Fireball
4637;2/12/00 17:00;Buffalo/Amherst;NY;Circle
4638;2/11/00 22:00;Houston;TX;Other
4639;2/11/00 21:15;Rockford;IL;Fireball
4640;2/11/00 21:00;Rockford;IL;Formation
4641;2/11/00 20:15;Rockford;IL;Light
4642;2/10/00 19:30;Alturas (SE of);FL;Fireball
4643;2/10/00 04:20;Kirkland;WA;Other
4644;2/9/00 22:00;Seattle;WA;Circle
4645;2/9/00 21:03;Lake Elsinore;CA;Sphere
4646;2/9/00 21:00;Sea Tac Airport;WA;Triangle
4647;2/9/00 21:00;Northport (5 miles north of);WA;Changing
4648;2/9/00 20:45;Toledo;WA;Oval
4649;2/9/00 20:30;Ranger;TX;Light
4650;2/9/00 19:30;Tucson;AZ;Other
4651;2/9/00 19:10;Deer Park;NY;Light
4652;2/9/00 18:50;Harrington (10 miles south);WA;Other
4653;2/9/00 18:15;Bristol;VT;Triangle
4654;2/8/00 23:00;Southbury;CT;Circle
4655;2/8/00 19:30;San Antonio;TX;Other
4656;2/8/00 19:07;Seattle;WA;Fireball
4657;2/8/00 18:00;Glendale;CA;Disk
4658;2/8/00 17:40;North Hollywood;CA;Oval
4659;2/8/00 17:15;Avon Park (N of, to as far S of L. Placid);FL;Fireball
4660;2/8/00 09:10;Harbor City  / San Pedro;CA;Circle
4661;2/8/00 05:15;Canton;MA;Triangle
4662;2/8/00 04:00;Ventura;CA;Light
4663;2/8/00 00:30;Prescott Valley;AZ;Circle
4664;2/7/00 21:00;Ionia;MI;Triangle
4665;2/7/00 19:40;Pima;AZ;Fireball
4666;2/7/00 19:35;Sebring;FL;Light
4667;2/7/00 13:00;Bullhead City;AZ;Other
4668;2/7/00 05:30;Alton;IL;Triangle
4669;2/6/00 23:00;Duluth;GA;Other
4670;2/6/00 19:30;Las Vegas;NV;Other
4671;2/6/00 06:30;St. Albans;WV;Changing
4672;2/5/00 19:30;Pollock Pines;CA;Light
4673;2/5/00 13:00;Tampa;FL;Formation
4674;2/4/00 23:59;Euless;TX;Fireball
4675;2/4/00 22:40;Osceola;IN;Other
4676;2/4/00 21:30;Prescott Valley;AZ;Circle
4677;2/4/00 21:30;Prescott Valley;AZ;Formation
4678;2/4/00 20:30;Prescott;AZ;Circle
4679;2/4/00 19:40;Houston;TX;Triangle
4680;2/4/00 19:30;Olympia;WA;Light
4681;2/4/00 05:55;Youngsville;NC;Light
4682;2/3/00 21:50;Sealy;TX;Light
4683;2/3/00 19:45;Crystal River;FL;Light
4684;2/3/00 19:10;Dillon;SC;Triangle
4685;2/3/00 07:00;Castle Rock;WA;Light
4686;2/2/00 00:00;Silverlake;WA;Diamond
4687;2/2/00 21:30;Bagdad;AZ;Other
4688;2/2/00 20:00;Rock Hill (and surrounding cities);SC;Light
4689;2/2/00 20:00;Kent;WA;Cigar
4690;2/2/00 20:00;Seattle (Ballard);WA;Chevron
4691;2/2/00 19:49;Seattle;WA;Other
4692;2/2/00 19:49;Seattle;WA;Other
4693;2/2/00 18:00;Mattawa;WA;Other
4694;2/2/00 17:00;Glenwood Landing;NY;Changing
4695;2/2/00 16:00;Denver;CO;Other
4696;2/2/00 10:00;Long Island;NY;Triangle
4697;2/2/00 03:00;Area 51 and Mercury;NV;Light
4698;2/2/00 01:00;Elk Grove;CA;Other
4699;2/1/00 23:00;Babbitt;MN;Other
4700;2/1/00 20:30;New York City (Bronx);NY;Other
4701;2/1/00 10:00;Houston;TX;Chevron
4702;2/1/00 09:00;Cottage Grove;OR;Triangle
4703;2/1/00 02:30;Lynn;AL;Triangle
4704;3/31/00 23:30;Philadelphia (SW);PA;Circle
4705;3/31/00 20:30;Westborough;MA;Triangle
4706;3/31/00 14:00;West Nyack;NY;Other
4707;3/31/00 14:00;Westchester;CA;Circle
4708;3/31/00 09:40;West;TX;Light
4709;3/31/00 05:05;Charlestown;RI;Disk
4710;3/30/00 23:30;Angelica;NY;Fireball
4711;3/30/00 22:00;Newton;MA;Light
4712;3/30/00 18:52;Gilbert;AZ;Circle
4713;3/30/00 18:50;Phoenix (south of, I-10, milepost 184);AZ;Light
4714;3/30/00 12:25;Phoenix;AZ;Flash
4715;3/30/00 03:30;Hooker/Guymon (between);OK;Circle
4716;3/29/00 22:30;Munising;MI;Triangle
4717;3/29/00 20:20;Atlanta;GA;Light
4718;3/29/00 20:00;Reno/Carson City (between);NV;Circle
4719;3/29/00 14:30;Treasure Island (south of);FL;Circle
4720;3/29/00 03:00;Aberdeen;OH;Changing
4721;3/29/00 00:00;Belton;SC;Changing
4722;3/29/00;Steamboat;NV;Oval
4723;3/28/00 22:40;Hammond;LA;Light
4724;3/28/00 22:20;Corinth;TX;Other
4725;3/28/00 21:15;Fort. Deposit;AL;Triangle
4726;3/28/00 21:00;Bouse;AZ;Light
4727;3/28/00 15:45;Centreville;VA;Circle
4728;3/28/00 15:00;Miami;FL;Circle
4729;3/28/00 07:45;Summer Lake;OR;Sphere
4730;3/28/00 00:00;Prescott Valley;AZ;Circle
4731;3/27/00 23:20;Elk (approximately 15 miles south of Mendocino);CA;Light
4732;3/27/00 21:40;Mexico Beach;FL;Circle
4733;3/27/00 20:00;Santa Cruz;CA;Cigar
4734;3/27/00 18:00;Ann Arbor;MI;Light
4735;3/27/00 01:10;Bella Vista;CA;Changing
4736;3/26/00 22:45;Pittsburgh;PA;Triangle
4737;3/25/00 22:00;Lompoc;CA;Circle
4738;3/25/00 22:00;Huron (Highway 159 in North Kansas Near);KS;Flash
4739;3/25/00 00:45;Des Moines (Southeast of);IA;Fireball
4740;3/24/00 19:45;Saginaw (I-75 headed north mile marker 130 mi.);MI;Fireball
4741;3/24/00 18:30;Southport;NC;Fireball
4742;3/24/00 18:00;Ionia;MI;Oval
4743;3/24/00 13:35;Beaverton;OR;Disk
4744;3/24/00 03:15;Syracuse;NY;Light
4745;3/24/00 00:30;Lake City (sighting/50 miles north of);TN;Triangle
4746;3/23/00 19:30;Providence;RI;Rectangle
4747;3/23/00 19:30;Somerset;OH;Other
4748;3/23/00 18:00;Sioux Falls;SD;Diamond
4749;3/23/00 02:15;Norridgewock (Winding Hill Rd);ME;Rectangle
4750;3/22/00 21:40;Tuscaloosa;AL;Formation
4751;3/22/00 20:30;St Clair Shores;MI;Triangle
4752;3/22/00 20:05;Lake Forest;CA;Light
4753;3/22/00 11:00;Bonnie Spring (heading towards from Las Vegas);NV;Fireball
4754;3/21/00 22:05;East Springfield;PA;Light
4755;3/21/00 21:00;St. Cloud;FL;Circle
4756;3/21/00 19:30;Mattawan;MI;Triangle
4757;3/21/00 14:45;Dickson;TN;Cylinder
4758;3/20/00 22:45;Mt. Pocono;PA;Other
4759;3/20/00 22:00;Elko;NV;Fireball
4760;3/20/00 21:00;Fort Meade;MD;Fireball
4761;3/20/00 13:00;Calhoun;GA;Other
4762;3/19/00 23:35;"Pasadena (I-5, desert, north of; south of Gorman)";CA;Triangle
4763;3/19/00 21:30;San Francisco;CA;Fireball
4764;3/19/00 21:00;Tucson;AZ;Light
4765;3/19/00 09:05;Albuquerque;NM;Oval
4766;3/18/00 23:45;Las Vegas;NV;Oval
4767;3/18/00 22:30;Palm Desert;CA;Light
4768;3/18/00 20:20;Everett;WA;Light
4769;3/17/00 10:15;Memphis;TN;Diamond
4770;3/17/00 04:00;San Antonio;TX;Triangle
4771;3/17/00 00:26;Thousand Oaks (Highway 101 @ Kannen Rd. );CA;Triangle
4772;3/16/00 17:15;Anza;CA;Light
4773;3/16/00 13:05;Omaha (72nd & State street;NE;Cigar
4774;3/16/00 09:00;Houston;TX;Sphere
4775;3/16/00 03:30;Moab;UT;Disk
4776;3/15/00 23:00;Portland;OR;Oval
4777;3/15/00 22:00;New Philadelphia;OH;Light
4778;3/15/00 21:15;Bakersville;NC;Light
4779;3/15/00 20:45;Riverside/Palm Springs (over I-10);CA;Light
4780;3/15/00 19:30;Yelm;WA;Disk
4781;3/15/00 17:00;Okeechobee;GA;Rectangle
4782;3/15/00 16:30;Boulder;CO;Diamond
4783;3/15/00 15:00;Aguilar;CO;Rectangle
4784;3/15/00 14:46;Blue Springs;MO;Changing
4785;3/15/00 14:00;Utica;NY;Disk
4786;3/15/00 08:30;Pine Bush/Walden;NY;Other
4787;3/15/00 06:39;Winthrop;MA;Changing
4788;3/15/00 03:00;Merritt Island;FL;Sphere
4789;3/15/00 01:00;Imperial Beach;CA;Light
4790;3/14/00 22:30;Indianapolis;IN;Cylinder
4791;3/14/00 21:00;Ionia;MI;Diamond
4792;3/14/00 16:35;Scotts Valley;CA;Formation
4793;3/13/00 21:40;Clarinda;IA;Light
4794;3/13/00 21:00;Charleston;SC;Circle
4795;3/13/00 20:00;San Jose;CA;Light
4796;3/13/00 17:00;Healdsburg;CA;Rectangle
4797;3/13/00 11:51;Seattle;WA;Diamond
4798;3/13/00 00:30;Jacksonville;FL;Light
4799;3/12/00 21:10;Arkansas (northeast tip of);AR;Circle
4800;3/12/00 20:37;Escondido;CA;Light
4801;3/12/00 19:35;Falconer;NY;Triangle
4802;3/12/00 15:00;Sedona;AZ;Other
4803;3/12/00 13:30;Marquette;MI;Oval
4804;3/12/00 08:00;Seattle;WA;Cigar
4805;3/12/00 04:00;San Antonio;TX;Circle
4806;3/12/00 01:45;Encino;CA;Sphere
4807;3/12/00 01:30;Sunland;CA;Light
4808;3/12/00 01:19;Simi Valley;CA;Fireball
4809;3/12/00 00:19;Ocala (Silver Springs Shores);FL;Triangle
4810;3/12/00 00:00;Coral Springs;FL;Other
4811;3/11/00 21:45;Gold Bar/Index (near, F S 62 off HWY 2);WA;Light
4812;3/11/00 21:30;Las Vegas;NV;Oval
4813;3/11/00 21:20;Dover;AR;Triangle
4814;3/11/00 21:00;Santa Barbara;CA;Triangle
4815;3/11/00 21:00;Gold Bar;WA;Sphere
4816;3/11/00 19:45;Orangevale;CA;Fireball
4817;3/11/00 19:04;Fair Oaks;CA;Light
4818;3/11/00 19:00;Citrus Heights;CA;Circle
4819;3/11/00 16:30;Houston;TX;Sphere
4820;3/11/00 12:30;Mobile;AL;Triangle
4821;3/10/00 21:43;Duncansville;PA;Triangle
4822;3/10/00 21:15;Rockford;IL;Light
4823;3/10/00 20:58;Rockford;IL;Diamond
4824;3/10/00 19:20;Freedom;ME;Light
4825;3/10/00 18:00;Price;UT;Light
4826;3/10/00 04:00;Ephrata;WA;Other
4827;3/10/00 03:00;Atlanta/Dobbs AFB;GA;Disk
4828;3/10/00;Rockford;IL;Light
4829;3/9/00 22:09;Mountain Home (3 miles So. of MO in center of AR);AR;Fireball
4830;3/9/00 22:00;Lonoke;AR;Light
4831;3/9/00 21:20;Elmira;NY;Disk
4832;3/9/00 21:00;Sallisaw;OK;Fireball
4833;3/9/00 21:00;Little Rock (north of);AR;Light
4834;3/9/00 20:45;Olive Branch (Desoto City) (5 mi. S of Memphis);MS;Fireball
4835;3/9/00 20:45;Fredericksburg;VA;Fireball
4836;3/9/00 20:45;Smyrna;TN;Fireball
4837;3/9/00 20:30;Timbo (approx. 7 miles west of);AR;Sphere
4838;3/9/00 20:30;Timbo (approx.7 miles west of );AR;Sphere
4839;3/9/00 20:30;Houston;TX;Triangle
4840;3/9/00 20:30;Conway;AR;Fireball
4841;3/9/00 20:25;Eureka Springs;AR;Fireball
4842;3/9/00 20:15;Buffalo;MO;Fireball
4843;3/9/00 19:45;Vassalboro;ME;Other
4844;3/9/00 19:15;Fort Myers;FL;Light
4845;3/9/00 19:00;Memphis (near West Memphis);AR;Fireball
4846;3/9/00 19:00;Powhatan;VA;Fireball
4847;3/9/00 18:35;Portland;ME;Light
4848;3/9/00 18:30;Fallbrook (north);CA;Circle
4849;3/9/00 17:05;Fort Smith;AR;Oval
4850;3/8/00 13:00;Silver Spring Twp.;PA;Oval
4851;3/8/00 05:37;Magna;UT;Disk
4852;3/7/00 22:00;Gulf Breeze;FL;Fireball
4853;3/7/00 22:00;Fresno;CA;Formation
4854;3/7/00 20:50;Severna Park;MD;Cigar
4855;3/7/00 19:45;Kansas City;MO;Circle
4856;3/7/00 19:20;Gaithersburg;MD;Formation
4857;3/7/00 19:00;Harrisonville;MO;Other
4858;3/7/00 07:00;Venice/North Port;FL;Oval
4859;3/6/00 22:20;Hugo;MN;Light
4860;3/6/00 22:00;Roland;OK;Disk
4861;3/6/00 19:55;Silver Spring;MD;Other
4862;3/6/00 16:30;Irvine;CA;Sphere
4863;3/6/00 04:30;Ocean Shores;WA;Triangle
4864;3/6/00 03:30;Salt Lake City;UT;Oval
4865;3/5/00 23:33;Kenosha;WI;Changing
4866;3/5/00 21:45;Quincy (15 miles south of);IL;Light
4867;3/5/00 20:27;Rockford;IL;Other
4868;3/5/00 03:40;Miami (2 hrs. out of, on I-95, Milemarker 117);FL;Sphere
4869;3/4/00 18:40;Kansas City;MI;Sphere
4870;3/3/00 22:20;Ogden;UT;Light
4871;3/3/00 22:05;Washington, D.C.;DC;Light
4872;3/3/00 20:00;Prescott Valley;AZ;Circle
4873;3/3/00 19:55;Boone;IA;Oval
4874;3/3/00 04:00;Longwood;FL;Light
4875;3/3/00 01:15;Grove City;OH;Triangle
4876;3/2/00 23:42;Pearl River;NY;Oval
4877;3/2/00 22:45;Paterson;NJ;Light
4878;3/2/00 13:00;Alhambra Golf Course;CA;Formation
4879;3/2/00 01:15;Memphis;TN;Formation
4880;3/1/00 23:00;Houston;TX;Disk
4881;3/1/00 23:00;Oskaloosa;IA;Chevron
4882;3/1/00 21:00;Springfield;OH;Chevron
4883;3/1/00 21:00;Lake Pontchartrain;LA;Triangle
4884;3/1/00 20:00;Venice;FL;Fireball
4885;3/1/00 19:00;Sterling;CO;Rectangle
4886;3/1/00 17:00;Fountain Valley;CA;Light
4887;3/1/00 14:00;Tucson;AZ;Other
4888;3/1/00 04:45;Coram;NY;Light
4889;3/1/00 00:30;Pineville (Pinnacle strip mine);WV;Triangle
4890;4/30/00 23:41;Port Washington;WI;Fireball
4891;4/30/00 22:30;Corvallis;OR;Disk
4892;4/30/00 22:30;Portland;OR;Circle
4893;4/30/00 22:00;Layton;UT;Triangle
4894;4/30/00 00:12;Franklin;MA;Diamond
4895;4/30/00 00:00;South Lyon;MI;Disk
4896;4/29/00 23:11;Butte Falls;OR;Light
4897;4/29/00 23:10;Eagle Point;OR;Circle
4898;4/29/00 23:00;Raccoon Creek State Park;PA;Triangle
4899;4/29/00 22:30;Ogden;UT;Circle
4900;4/29/00 22:29;Floral Park;NY;Disk
4901;4/29/00 20:30;Wittmann;AZ;Flash
4902;4/29/00 19:00;Santa Maria;CA;Oval
4903;4/28/00 22:28;Bossier City;LA;Chevron
4904;4/28/00 22:10;Seattle;WA;Other
4905;4/28/00 22:07;Seattle;WA;Light
4906;4/28/00 22:07;Federal Way;WA;Cigar
4907;4/28/00 22:07;Federal Way;WA;Cigar
4908;4/28/00 22:05;Seattle (Ballard);WA;Disk
4909;4/28/00 21:00;Seattle;WA;Fireball
4910;4/28/00 21:00;Wheeling;WV;Triangle
4911;4/28/00 04:30;Grants Pass (Murphy area);OR;Circle
4912;4/27/00 23:38;Plano;TX;Triangle
4913;4/27/00 22:15;Hot Springs;AR;Cigar
4914;4/27/00 22:00;Prescott Valley;AZ;Circle
4915;4/27/00 20:40;Dallas;TX;Light
4916;4/27/00 18:04;Coos Bay;OR;Light
4917;4/27/00 13:00;Lewiston;ME;Light
4918;4/27/00 12:30;Orlando;FL;Other
4919;4/27/00 09:15;Palm Springs (outside of);CA;Triangle
4920;4/26/00 21:30;Bolingbrook;IL;Oval
4921;4/25/00 23:30;San Rafael;CA;Light
4922;4/25/00 23:15;Carrollton;TX;Formation
4923;4/25/00 21:30;Kankakee (rural country area);IL;Circle
4924;4/25/00 02:10;Wood Dale;IL;Other
4925;4/25/00 00:30;Wheaton;MD;Circle
4926;4/24/00 23:15;Eagle River (far east of);AK;Light
4927;4/24/00 22:30;Chino Hills;CA;Circle
4928;4/24/00 20:00;Venice;CA;Diamond
4929;4/24/00 19:52;Tulsa;OK;Fireball
4930;4/24/00 18:08;San Jose (approx. 15 miles east of);CA;Sphere
4931;4/24/00 00:20;Palmetto (just east of, off I-85);GA;Triangle
4932;4/24/00 00:15;Merrillville;IN;Triangle
4933;4/23/00 23:00;Eugene;OR;Disk
4934;4/23/00 22:00;Arivaca;AZ;Other
4935;4/23/00 21:00;Riverside;CA;Light
4936;4/23/00 18:40;Nevada (On west bound airplane over northern);NV;Disk
4937;4/23/00 01:30;Las Vegas;NV;Circle
4938;4/22/00 23:30;Burke;VA;Disk
4939;4/22/00 23:15;Lake Charles;LA;Triangle
4940;4/22/00 22:20;Victor;IA;Fireball
4941;4/22/00 22:00;Birmingham;AL;Changing
4942;4/22/00 17:15;Sullivan;MO;Cigar
4943;4/22/00 01:23;Manitowoc;WI;Light
4944;4/21/00 23:15;Healdsburg;CA;Triangle
4945;4/21/00 22:00;Marion;IN;Disk
4946;4/21/00 17:00;Harrison;AR;Cylinder
4947;4/20/00 23:00;Rockport;MA;Oval
4948;4/20/00 21:35;Clearfield;UT;Formation
4949;4/20/00 21:35;Clearfield;UT;Circle
4950;4/20/00 21:23;Magna (west of);UT;Light
4951;4/20/00 19:55;Tonasket;WA;Light
4952;4/20/00 19:00;Burlington Township;IL;Triangle
4953;4/20/00 17:00;Austin;TX;Fireball
4954;4/20/00 05:38;Palm Desert;CA;Cigar
4955;4/19/00 23:50;Chicago;IL;Other
4956;4/19/00 23:09;Delray Beach;FL;Chevron
4957;4/19/00 20:20;Culver City;CA;Light
4958;4/19/00 18:15;Jellico;TN;Disk
4959;4/19/00 13:30;Arroyo Seco;CA;Light
4960;4/18/00 22:00;Cocoa Beach (near);FL;Cylinder
4961;4/18/00 19:00;Cottonwood;AZ;Cylinder
4962;4/18/00 12:00;Aztec (northwest of);NM;Triangle
4963;4/18/00 11:32;Tacoma;WA;Other
4964;4/18/00;Arizona (on highway);AZ;Circle
4965;4/17/00 22:54;Corvallis;OR;Fireball
4966;4/17/00 22:30;Antioch;CA;Fireball
4967;4/17/00 20:00;Santa Fe;NM;Cylinder
4968;4/17/00 19:20;Sultan (approx 5 mi. SE);WA;Light
4969;4/17/00 16:00;Los Angeles;CA;Sphere
4970;4/17/00 06:15;Tulsa/Oklahoma City (between);OK;Cigar
4971;4/16/00 20:00;Omaha;NE;Fireball
4972;4/16/00 14:00;San Diego;CA;Cylinder
4973;4/16/00 12:00;New York City (Brooklyn);NY;Disk
4974;4/16/00 10:25;Albuquerque;NM;Rectangle
4975;4/16/00 01:30;Santee (San Diego);CA;Light
4976;4/15/00 23:45;Prescott Valley;AZ;Sphere
4977;4/15/00 23:00;Sedona;AZ;Sphere
4978;4/15/00 22:00;Meraux;LA;Rectangle
4979;4/15/00 22:00;San Diego;CA;Formation
4980;4/15/00 22:00;Beatty;NV;Formation
4981;4/15/00 15:35;Torrance;CA;Disk
4982;4/15/00 13:45;Gig Harbor;WA;Disk
4983;4/15/00 12:25;Phoenix;AZ;Changing
4984;4/15/00 04:00;Hayden;ID;Light
4985;4/15/00 02:00;Gulf of Mexico;FL;Sphere
4986;4/14/00 21:00;East Killingly;CT;Disk
4987;4/14/00 03:42;Montauk;NY;Disk
4988;4/14/00 03:00;San Luis Obispo;CA;Oval
4989;4/13/00 22:30;Pittsburgh;PA;Triangle
4990;4/13/00 22:30;Eugene;OR;Sphere
4991;4/13/00 21:30;Texarkana;TX;Other
4992;4/13/00 20:00;Waite Park;MN;Light
4993;4/13/00 05:30;Antioch;CA;Light
4994;4/12/00 20:58;Eugene;OR;Light
4995;4/12/00 20:50;West Palm Beach;FL;Circle
4996;4/12/00 19:30;Fayetteville (outside of);AR;Light
4997;4/11/00 05:10;Tonasket;WA;Light
4998;4/10/00 23:00;Owls Head;ME;Diamond
4999;4/10/00 10:00;South Whitley;IN;Other
5000;4/10/00 08:13;Fresno;CA;Chevron
5001;4/10/00;Sunflower;AZ;Triangle
5002;4/9/00 22:30;Schuyler County area;IL;Oval
5003;4/9/00 22:30;Springfield (??) (Schuyler County);IL;Oval
5004;4/9/00 20:00;Temple City;CA;Light
5005;4/9/00 16:30;Hot Springs;AR;Cigar
5006;4/9/00 01:30;Richmond;IN;Circle
5007;4/9/00 01:11;Newport Coast;CA;Fireball
5008;4/9/00 01:11;Santa Barbara;CA;Fireball
5009;4/9/00 01:10;Oceanside (5-10 minutes drive /miles south of);CA;Fireball
5010;4/9/00 01:10;Menifee;CA;Fireball
5011;4/8/00 01:30;Vero Beach;FL;Diamond
5012;4/7/00 05:26;Des Moines--4 blocks east of the Marina, Wash;WA;Oval
5013;4/6/00 21:08;San Antonio;TX;Light
5014;4/6/00 20:35;Arlington;TX;Light
5015;4/6/00 20:34;Tuckerton;NJ;Sphere
5016;4/6/00 20:00;Chattanooga;TN;Other
5017;4/6/00 20:00;Tehachapi;CA;Light
5018;4/6/00 16:00;Glendale;AZ;Circle
5019;4/6/00 15:28;Seagoville (City of, and Dallas City);TX;Circle
5020;4/6/00 14:00;Perris;CA;Circle
5021;4/5/00 23:00;Cortez;CO;Other
5022;4/5/00 22:00;Ocean City;MD;Disk
5023;4/5/00 18:30;Hazelwood;MO;Cylinder
5024;4/4/00 21:05;Bouse;AZ;Light
5025;4/4/00 16:30;Clearwater;FL;Other
5026;4/4/00 05:20;Sedillo Hill;NM;Light
5027;4/4/00 02:00;Fort Wayne;IN;Oval
5028;4/2/00 18:00;Fairbanks;AK;Oval
5029;4/2/00 02:00;Indianapolis;IN;Triangle
5030;4/1/00 22:15;Young City (approx 9 mi. SE of Graham);TX;Disk
5031;4/1/00 21:50;Copemish;MI;Circle
5032;4/1/00 21:00;Huntington Beach;CA;Light
5033;4/1/00 19:00;Del Mar (Rancho Sante Fe);CA;Formation
5034;4/1/00 17:50;Chicago;IL;Sphere
5035;4/1/00 16:00;Elizabethtown;KY;Disk
5036;4/1/00 13:00;Mission Viejo;CA;Formation
5037;4/1/00 06:28;Evansville;IN;Sphere
5038;4/1/00 05:20;Lake Havasu City;AZ;Light
5039;5/31/00 23:50;Boston;MA;Fireball
5040;5/30/00 22:07;Schuyler County;IL;Light
5041;5/30/00 21:00;Fort Morgan;AL;Oval
5042;5/30/00 20:05;Prescott Valley;AZ;Formation
5043;5/29/00 21:00;Clovis;CA;Light
5044;5/29/00 04:00;Tallahassee;FL;Disk
5045;5/29/00 01:00;Sioux Falls;SD;Fireball
5046;5/28/00 22:32;Sacramento;CA;Triangle
5047;5/28/00 22:00;St. Petersburg;FL;Fireball
5048;5/28/00 20:30;Decatur;TX;Changing
5049;5/28/00 20:00;White Sands;NM;Light
5050;5/28/00 00:20;Fresno;CA;Formation
5051;5/27/00 22:55;Los Angeles;CA;Formation
5052;5/27/00 21:00;Nassau County (Long Island);NY;Disk
5053;5/27/00 16:30;Lake Havasu;AZ;Disk
5054;5/27/00 02:00;Cincinnati;OH;Circle
5055;5/26/00 23:15;Jersey City;NJ;Sphere
5056;5/26/00 23:15;Ogdensburg (over the St Lawrence River on the Canadian borde;NY;Changing
5057;5/26/00 22:50;Littleton;CO;Fireball
5058;5/26/00 22:15;Newton;NH;Light
5059;5/26/00 20:00;Burbank;CA;Disk
5060;5/26/00 09:28;South Pasadena;CA;Chevron
5061;5/25/00 21:30;Phoenix;AZ;Light
5062;5/25/00 21:30;Cottage Hills;IL;Chevron
5063;5/25/00 21:00;Ketchikan (area);AK;Oval
5064;5/25/00 20:00;Victor;NY;Disk
5065;5/25/00 19:40;Burr Ridge;IL;Triangle
5066;5/25/00 15:15;Dallas;TX;Disk
5067;5/25/00 02:30;Flagstaff (near hwy 180 north of);AZ;Oval
5068;5/23/00 23:00;Cleveland;TN;Triangle
5069;5/23/00 20:15;Tulsa;OK;Circle
5070;5/22/00 21:10;Paso Robles;CA;Flash
5071;5/22/00 18:00;Visalia;CA;Fireball
5072;5/22/00 03:30;Houston;TX;Light
5073;5/21/00 23:00;Bauxite;AR;Triangle
5074;5/21/00 01:00;NASA-INTERNET TV;TX;Disk
5075;5/20/00 20:20;Santa Clarita;CA;Light
5076;5/20/00 16:10;Hampton;VA;Other
5077;5/20/00 15:00;Glenn Ellyn;IL;Other
5078;5/20/00 14:27;Viola;WI;Cigar
5079;5/20/00 13:00;Benedicta;ME;Sphere
5080;5/20/00 05:00;Hudson;OH;Oval
5081;5/20/00;Augusta;KS;Fireball
5082;5/19/00 21:00;Cocoa;FL;Light
5083;5/19/00 00:00;Phoenix;AZ;Circle
5084;5/18/00 22:10;Cuba;MO;Triangle
5085;5/18/00 21:00;Brookville;PA;Diamond
5086;5/18/00 20:55;San Francisco;CA;Light
5087;5/17/00 21:54;Bay City;OR;Oval
5088;5/17/00 19:30;Glen Ridge;NJ;Circle
5089;5/17/00 19:30;Jackson;TN;Sphere
5090;5/17/00 00:35;Wilmington;DE;Other
5091;5/15/00 23:00;Fair Lawn;NJ;Circle
5092;5/15/00 23:00;Wolsey;SD;Fireball
5093;5/15/00 22:50;Shakopee;MN;Fireball
5094;5/15/00 22:30;Pittsburg;TX;Light
5095;5/15/00 22:00;Lancaster;CA;Triangle
5096;5/15/00 22:00;Buttonwillow;CA;Chevron
5097;5/15/00 22:00;Virginia;MN;Other
5098;5/15/00 21:55;Woodburn (south of) on I-5 North @mile post 265;OR;Light
5099;5/15/00 21:30;Ladson;SC;Other
5100;5/15/00 21:00;Harrison;AR;Light
5101;5/15/00 20:00;New Rochelle;NY;Circle
5102;5/15/00 19:30;Jackson;NJ;Cigar
5103;5/15/00 15:30;Anderson;CA;Cigar
5104;5/15/00 13:45;Johnstown;PA;Disk
5105;5/15/00 07:00;Dexter;KY;Disk
5106;5/15/00 04:00;Los Angeles;CA;Triangle
5107;5/15/00 03:00;Bushkill;PA;Circle
5108;5/14/00 21:25;Tuckerton;NJ;Triangle
5109;5/14/00 21:25;Stafford Forge;NJ;Triangle
5110;5/14/00 19:00;Union Beach;NJ;Triangle
5111;5/14/00 17:00;Millston;WI;Disk
5112;5/14/00 03:00;Eastchester (Visible from);NY;Circle
5113;5/13/00 23:45;Vacaville;CA;Light
5114;5/13/00 23:30;Randall;MN;Triangle
